Order_ID,Customer_ID,Product_ID,Supplier_ID,Warehouse_ID,Order_Date,Ship_Date,Promised_Delivery_Date,Actual_Delivery_Date,Ship_Mode,Carrier,Order_Quantity,Shipped_Quantity,Unit_Price,Unit_Cost,Revenue,COGS,Shipping_Cost,Processing_Days,Transit_Days,Delay_Days,Delivery_Status,Fill_Rate_Pct
ORD109862,CUST00039,PRD1028,SUP032,WH20,2023-01-26,2023-01-28,2023-02-09,2023-02-03,Road,BlueDart,320,206,93.38,53.26,29881.6,17043.2,398.85,2,6,0,On-Time,64.4
ORD109863,CUST00186,PRD1078,SUP031,WH12,2024-09-03,2024-09-08,2024-10-08,2024-10-03,Sea,Maersk,264,264,7.43,4.63,1961.52,1222.32,173.1,5,25,0,On-Time,100
ORD109864,CUST00158,PRD1019,SUP015,WH05,2024-11-11,2024-11-12,2024-11-25,2024-11-20,Rail,DB Cargo,3,3,12.85,8.14,38.55,24.42,2.98,1,8,0,On-Time,100
ORD109865,CUST00704,PRD1021,SUP011,WH03,2023-05-03,2023-05-05,2023-05-10,2023-05-08,Air,DHL,1,1,15.38,9.1,15.38,9.1,3.86,2,3,0,On-Time,100
ORD109866,CUST00295,PRD1017,SUP007,WH19,2023-11-07,2023-11-11,2023-11-21,2023-11-17,Road,BlueDart,1,1,11.79,8.43,11.79,8.43,1.66,4,6,0,On-Time,100
ORD109867,CUST00995,PRD1075,SUP004,WH19,2023-06-11,2023-06-18,2023-06-25,2023-07-01,Rail,Indian Railways Freight,7,7,26.18,17.97,183.26,125.79,9.03,7,13,6,Delayed,100
ORD109868,CUST00728,PRD1081,SUP012,WH10,2023-01-16,2023-01-20,2023-02-20,2023-02-13,Sea,MSC,61,61,22.49,14.73,1371.89,898.53,47.01,4,24,0,On-Time,100
ORD109869,CUST00350,PRD1077,SUP004,WH06,2023-10-02,2023-10-06,2023-10-09,2023-10-07,Air,FedEx,5,5,7.97,4.6,39.85,23,17.24,4,1,0,On-Time,100
ORD109870,CUST00449,PRD1081,SUP012,WH13,2024-03-19,2024-03-21,2024-03-26,2024-03-24,Air,DHL,5,5,22.49,14.73,112.45,73.65,14.38,2,3,0,On-Time,100
ORD109871,CUST00553,PRD1087,SUP021,WH09,2023-12-06,2023-12-08,2023-12-13,2023-12-11,Air,UPS Air,319,319,19.66,13.75,6271.54,4386.25,1102.42,2,3,0,On-Time,100
ORD109872,CUST00359,PRD1062,SUP016,WH03,2023-09-30,2023-10-01,2023-10-14,2023-10-06,Road,BlueDart,3,3,93.55,64.13,280.65,192.39,5.34,1,5,0,On-Time,100
ORD109873,CUST00558,PRD1034,SUP013,WH14,2024-07-03,2024-07-13,2024-07-10,2024-07-15,Air,DHL,47,47,27.03,18,1270.41,846,145.56,10,2,5,Delayed,100
ORD109874,CUST00797,PRD1082,SUP005,WH11,2023-12-06,2023-12-08,2023-12-13,2023-12-10,Air,FedEx,3,2,22.75,13.92,68.25,41.76,9.57,2,2,0,On-Time,93.2
ORD109875,CUST00255,PRD1066,SUP016,WH18,2023-07-01,2023-07-10,2023-07-15,2023-07-16,Rail,DB Cargo,59,59,439.6,250.67,25936.4,14789.53,67.37,9,6,1,Slightly Delayed,100
ORD109876,CUST00340,PRD1040,SUP015,WH07,2023-11-08,2023-11-24,2023-11-22,2023-12-02,Road,XPO Logistics,40,40,35.11,25.69,1404.4,1027.6,50.73,16,8,10,Delayed,100
ORD109877,CUST00858,PRD1071,SUP025,WH15,2023-08-11,2023-08-14,2023-08-25,2023-08-24,Rail,DB Cargo,7,7,86.73,52.61,607.11,368.27,9.75,3,10,0,On-Time,100
ORD109878,CUST00920,PRD1009,SUP008,WH06,2023-07-06,2023-07-12,2023-07-20,2023-07-18,Road,BlueDart,94,94,2110.5,1530.9,198387,143904.6,155.03,6,6,0,On-Time,100
ORD109879,CUST00632,PRD1086,SUP027,WH13,2024-04-17,2024-04-26,2024-04-24,2024-04-30,Air,UPS Air,432,432,12.75,9.37,5508,4047.84,1292.37,9,4,6,Delayed,100
ORD109880,CUST00268,PRD1090,SUP020,WH02,2023-12-08,2023-12-13,2023-12-22,2023-12-18,Road,BlueDart,5,5,45.29,25.62,226.45,128.1,8.09,5,5,0,On-Time,100
ORD109881,CUST00254,PRD1018,SUP020,WH01,2023-03-02,2023-03-10,2023-03-16,2023-03-16,Road,BlueDart,261,261,13.96,8.53,3643.56,2226.33,446.91,8,6,0,On-Time,100
ORD109882,CUST00468,PRD1025,SUP020,WH14,2024-09-17,2024-09-18,2024-09-24,2024-09-19,Air,UPS Air,4,4,853.69,490.02,3414.76,1960.08,13.7,1,1,0,On-Time,100
ORD109883,CUST00300,PRD1014,SUP001,WH02,2024-07-15,2024-07-31,2024-07-29,2024-08-05,Road,Schenker,4,4,161.64,100.86,646.56,403.44,5.02,16,5,7,Delayed,100
ORD109884,CUST00138,PRD1084,SUP016,WH12,2023-02-12,2023-02-13,2023-02-19,2023-02-14,Air,FedEx,468,468,13.55,8.62,6341.4,4034.16,1495.02,1,1,0,On-Time,100
ORD109885,CUST00652,PRD1090,SUP020,WH20,2024-03-20,2024-03-26,2024-03-27,2024-03-28,Air,UPS Air,81,81,45.29,25.62,3668.49,2075.22,307.22,6,2,1,Slightly Delayed,100
ORD109886,CUST00223,PRD1074,SUP013,WH09,2023-01-02,2023-01-05,2023-01-09,2023-01-08,Air,DHL,1,1,34.44,23.74,34.44,23.74,2.83,3,3,0,On-Time,100
ORD109887,CUST00321,PRD1061,SUP018,WH02,2024-11-27,2024-12-05,2024-12-11,2024-12-15,Rail,DB Cargo,1,1,127.91,79.95,127.91,79.95,1.11,8,10,4,Delayed,100
ORD109888,CUST00322,PRD1085,SUP003,WH14,2023-04-02,2023-04-03,2023-04-16,2023-04-10,Road,BlueDart,5,5,9.31,5.56,46.55,27.8,7.93,1,7,0,On-Time,100
ORD109889,CUST00195,PRD1072,SUP019,WH02,2023-06-22,2023-06-23,2023-06-29,2023-06-25,Air,FedEx,4,2,17.2,12.09,68.8,48.36,15.36,1,2,0,On-Time,68.8
ORD109890,CUST00086,PRD1069,SUP004,WH01,2024-06-07,2024-06-11,2024-07-12,2024-07-07,Sea,MSC,108,90,100.21,57.12,10822.68,6168.96,70.76,4,26,0,On-Time,84
ORD109891,CUST00337,PRD1013,SUP011,WH19,2023-06-14,2023-06-19,2023-06-28,2023-06-25,Road,XPO Logistics,46,32,82.83,49.57,3810.18,2280.22,69.95,5,6,0,On-Time,71.2
ORD109892,CUST01017,PRD1010,SUP012,WH11,2023-10-16,2023-10-22,2023-10-23,2023-10-25,Air,UPS Air,6,5,2260.93,1510.98,13565.58,9065.88,21.32,6,3,2,Slightly Delayed,91.2
ORD109893,CUST00117,PRD1046,SUP016,WH17,2024-05-08,2024-05-31,2024-05-10,2024-06-01,Same-day,Dunzo Express,84,84,73.67,43.52,6188.28,3655.68,392.46,23,1,22,Delayed,100
ORD109894,CUST00289,PRD1084,SUP012,WH12,2024-12-27,2025-01-01,2025-01-03,2025-01-04,Air,DHL,5,5,13.55,8.62,67.75,43.1,20.9,5,3,1,Slightly Delayed,100
ORD109895,CUST00210,PRD1017,SUP007,WH06,2023-03-06,2023-03-13,2023-03-13,2023-03-16,Air,UPS Air,8,8,11.79,8.43,94.32,67.44,23.19,7,3,3,Slightly Delayed,100
ORD109896,CUST00850,PRD1032,SUP017,WH08,2023-07-05,2023-07-08,2023-07-19,2023-07-16,Road,BlueDart,5,4,31.93,20.21,159.65,101.05,7.02,3,8,0,On-Time,88.3
ORD109897,CUST00246,PRD1050,SUP027,WH10,2023-07-05,2023-07-08,2023-07-19,2023-07-16,Rail,Indian Railways Freight,3,3,117.58,68.13,352.74,204.39,3.47,3,8,0,On-Time,100
ORD109898,CUST00513,PRD1003,SUP011,WH03,2023-04-20,2023-04-23,2023-04-27,2023-04-26,Air,FedEx,2,1,283.88,197.22,567.76,394.44,7.64,3,3,0,On-Time,60.2
ORD109899,CUST00307,PRD1008,SUP001,WH17,2024-03-28,2024-03-29,2024-03-30,2024-03-30,Same-day,Dunzo Express,68,68,3363.85,2063.1,228741.8,140290.8,352.6,1,1,0,On-Time,100
ORD109900,CUST00197,PRD1032,SUP017,WH03,2023-10-07,2023-10-08,2023-10-14,2023-10-09,Air,UPS Air,4,3,31.93,20.21,127.72,80.84,12.75,1,1,0,On-Time,76.4
ORD109901,CUST00225,PRD1004,SUP028,WH07,2024-01-15,2024-01-30,2024-01-29,2024-02-07,Road,BlueDart,36,36,1379.25,803.31,49653,28919.16,59.54,15,8,9,Delayed,100
ORD109902,CUST00801,PRD1044,SUP003,WH19,2023-05-04,2023-05-05,2023-05-06,2023-05-06,Same-day,Local Courier,42,35,85.45,54.42,3588.9,2285.64,213.21,1,1,0,On-Time,85
ORD109903,CUST00552,PRD1087,SUP021,WH19,2024-01-06,2024-01-12,2024-01-20,2024-01-19,Road,Schenker,45,45,19.66,13.75,884.7,618.75,68.33,6,7,0,On-Time,100
ORD109904,CUST00411,PRD1030,SUP001,WH09,2023-11-30,2023-12-02,2023-12-14,2023-12-06,Road,XPO Logistics,10,8,50.86,32.98,508.6,329.8,15.35,2,4,0,On-Time,88.1
ORD109905,CUST00651,PRD1091,SUP021,WH07,2023-12-20,2023-12-23,2024-01-03,2024-01-02,Rail,Indian Railways Freight,29,29,75.2,42.13,2180.8,1221.77,36.2,3,10,0,On-Time,100
ORD109906,CUST00769,PRD1061,SUP018,WH17,2023-04-12,2023-04-16,2023-04-19,2023-04-18,Air,DHL,2,2,127.91,79.95,255.82,159.9,7.3,4,2,0,On-Time,100
ORD109907,CUST00609,PRD1023,SUP032,WH20,2023-07-23,2023-07-30,2023-08-06,2023-08-05,Rail,DB Cargo,5,5,550.43,386.93,2752.15,1934.65,5.05,7,6,0,On-Time,100
ORD109908,CUST00483,PRD1037,SUP029,WH06,2024-04-19,2024-04-21,2024-05-03,2024-05-01,Road,Schenker,441,441,43.06,24.09,18989.46,10623.69,720.64,2,10,0,On-Time,100
ORD109909,CUST00344,PRD1072,SUP019,WH07,2023-11-09,2023-11-19,2023-11-16,2023-11-22,Air,UPS Air,1,1,17.2,12.09,17.2,12.09,3.34,10,3,6,Delayed,100
ORD109910,CUST00473,PRD1040,SUP015,WH05,2023-08-31,2023-09-09,2023-09-02,2023-09-10,Same-day,Local Courier,80,80,35.11,25.69,2808.8,2055.2,383.9,9,1,8,Delayed,100
ORD109911,CUST00705,PRD1002,SUP008,WH12,2024-02-05,2024-02-12,2024-02-12,2024-02-13,Air,DHL,9,9,228.68,127.46,2058.12,1147.14,31.04,7,1,1,Slightly Delayed,100
ORD109912,CUST00120,PRD1012,SUP019,WH11,2023-11-03,2023-11-06,2023-12-08,2023-11-29,Sea,MSC,7,4,173.41,110.98,1213.87,776.86,5.56,3,23,0,On-Time,67.2
ORD109913,CUST00221,PRD1081,SUP012,WH14,2024-06-04,2024-06-15,2024-06-06,2024-06-16,Same-day,Local Courier,9,9,22.49,14.73,202.41,132.57,38.92,11,1,10,Delayed,100
ORD109914,CUST00434,PRD1037,SUP029,WH10,2024-09-25,2024-09-28,2024-10-09,2024-10-04,Road,BlueDart,50,50,43.06,24.09,2153,1204.5,66.35,3,6,0,On-Time,100
ORD109915,CUST00351,PRD1071,SUP025,WH19,2024-11-02,2024-11-07,2024-11-16,2024-11-11,Road,Schenker,30,30,86.73,52.61,2601.9,1578.3,50.61,5,4,0,On-Time,100
ORD109916,CUST00350,PRD1045,SUP022,WH14,2024-07-24,2024-08-02,2024-08-28,2024-08-24,Sea,Maersk,1,1,159.12,109.07,159.12,109.07,0.92,9,22,0,On-Time,100
ORD109917,CUST00909,PRD1028,SUP032,WH07,2023-08-09,2023-08-11,2023-08-23,2023-08-16,Road,Schenker,149,149,93.38,53.26,13913.62,7935.74,194.46,2,5,0,On-Time,100
ORD109918,CUST00064,PRD1045,SUP022,WH10,2024-06-02,2024-06-05,2024-06-09,2024-06-06,Air,UPS Air,8,5,159.12,109.07,1272.96,872.56,25.23,3,1,0,On-Time,71.8
ORD109919,CUST01025,PRD1009,SUP008,WH06,2023-03-07,2023-03-09,2023-03-21,2023-03-21,Rail,Indian Railways Freight,3,3,2110.5,1530.9,6331.5,4592.7,2.96,2,12,0,On-Time,100
ORD109920,CUST00231,PRD1075,SUP004,WH02,2023-09-10,2023-09-16,2023-09-12,2023-09-17,Same-day,Dunzo Express,56,56,26.18,17.97,1466.08,1006.32,281.91,6,1,5,Delayed,100
ORD109921,CUST00584,PRD1054,SUP004,WH10,2023-11-28,2023-12-03,2023-12-12,2023-12-07,Road,Schenker,4,4,69.75,48.04,279,192.16,6.99,5,4,0,On-Time,100
ORD109922,CUST00267,PRD1015,SUP017,WH18,2024-02-15,2024-02-16,2024-02-29,2024-02-21,Road,BlueDart,64,64,33.19,21.11,2124.16,1351.04,78.3,1,5,0,On-Time,100
ORD109923,CUST00186,PRD1014,SUP001,WH15,2024-11-13,2024-11-16,2024-11-27,2024-11-26,Rail,DB Cargo,231,231,161.64,100.86,37338.84,23298.66,230.4,3,10,0,On-Time,100
ORD109924,CUST00413,PRD1069,SUP004,WH20,2024-10-22,2024-11-03,2024-10-29,2024-11-07,Air,FedEx,9,9,100.21,57.12,901.89,514.08,36.27,12,4,9,Delayed,100
ORD109925,CUST00566,PRD1014,SUP002,WH12,2023-07-19,2023-07-20,2023-08-02,2023-07-22,Road,XPO Logistics,97,97,161.64,100.86,15679.08,9783.42,142.85,1,2,0,On-Time,100
ORD109926,CUST00554,PRD1037,SUP029,WH08,2023-11-23,2023-11-27,2023-12-07,2023-12-03,Road,Schenker,4,2,43.06,24.09,172.24,96.36,7.09,4,6,0,On-Time,62.1
ORD109927,CUST00737,PRD1007,SUP030,WH02,2023-07-30,2023-08-03,2023-08-13,2023-08-11,Road,BlueDart,10,10,1423.29,1015.08,14232.9,10150.8,16.21,4,8,0,On-Time,100
ORD109928,CUST00799,PRD1017,SUP030,WH17,2023-03-20,2023-03-28,2023-03-27,2023-03-29,Air,FedEx,4,4,11.79,8.43,47.16,33.72,12.07,8,1,2,Slightly Delayed,100
ORD109929,CUST00504,PRD1049,SUP001,WH06,2024-03-20,2024-03-25,2024-03-27,2024-03-28,Air,FedEx,9,9,67.1,42.17,603.9,379.53,34.15,5,3,1,Slightly Delayed,100
ORD109930,CUST00368,PRD1060,SUP028,WH05,2023-12-26,2023-12-29,2024-01-09,2024-01-02,Road,Schenker,6,6,81.02,49.19,486.12,295.14,10.62,3,4,0,On-Time,100
ORD109931,CUST00313,PRD1007,SUP030,WH17,2023-12-14,2023-12-19,2023-12-28,2023-12-26,Road,Schenker,10,10,1423.29,1015.08,14232.9,10150.8,17.54,5,7,0,On-Time,100
ORD109932,CUST00547,PRD1013,SUP011,WH05,2023-09-30,2023-10-02,2023-10-14,2023-10-07,Road,XPO Logistics,98,98,82.83,49.57,8117.34,4857.86,123.7,2,5,0,On-Time,100
ORD109933,CUST00528,PRD1007,SUP030,WH01,2024-10-15,2024-10-16,2024-10-29,2024-10-18,Road,XPO Logistics,35,21,1423.29,1015.08,49815.15,35527.8,59.03,1,2,0,On-Time,60.7
ORD109934,CUST00535,PRD1087,SUP021,WH17,2023-10-13,2023-10-17,2023-10-20,2023-10-20,Air,FedEx,245,245,19.66,13.75,4816.7,3368.75,869.03,4,3,0,On-Time,100
ORD109935,CUST00331,PRD1001,SUP032,WH19,2023-01-07,2023-01-09,2023-02-11,2023-01-31,Sea,MSC,6,6,1184.48,692.28,7106.88,4153.68,5.23,2,22,0,On-Time,100
ORD109936,CUST00601,PRD1021,SUP011,WH01,2023-06-12,2023-06-30,2023-07-17,2023-07-25,Sea,MSC,10,6,15.38,9.1,153.8,91,8.11,18,25,8,Delayed,65
ORD109937,CUST00454,PRD1079,SUP011,WH13,2024-06-08,2024-06-10,2024-06-22,2024-06-19,Road,BlueDart,94,94,3.59,2.37,337.46,222.78,139.18,2,9,0,On-Time,100
ORD109938,CUST00150,PRD1051,SUP007,WH02,2024-05-22,2024-05-28,2024-06-05,2024-06-02,Road,Schenker,42,33,127.43,88.87,5352.06,3732.54,53.01,6,5,0,On-Time,80.9
ORD109939,CUST00553,PRD1033,SUP028,WH10,2023-06-03,2023-06-08,2023-06-05,2023-06-09,Same-day,Local Courier,297,297,47.15,32.52,14003.55,9658.44,1721.22,5,1,4,Delayed,100
ORD109940,CUST00243,PRD1048,SUP009,WH16,2023-04-24,2023-05-03,2023-05-01,2023-05-05,Air,UPS Air,84,84,53.73,32.87,4513.32,2761.08,350.08,9,2,4,Delayed,100
ORD109941,CUST00576,PRD1052,SUP028,WH18,2023-01-15,2023-01-16,2023-01-29,2023-01-21,Road,Schenker,158,158,102.88,63.67,16255.04,10059.86,275.81,1,5,0,On-Time,100
ORD109942,CUST00844,PRD1002,SUP022,WH17,2023-11-13,2023-11-15,2023-11-20,2023-11-17,Air,DHL,361,361,228.68,127.46,82553.48,46013.06,1221.32,2,2,0,On-Time,100
ORD109943,CUST01018,PRD1019,SUP013,WH09,2024-12-16,2024-12-17,2024-12-23,2024-12-20,Air,FedEx,3,3,12.85,8.14,38.55,24.42,9.71,1,3,0,On-Time,100
ORD109944,CUST00711,PRD1042,SUP006,WH02,2023-07-10,2023-07-13,2023-07-24,2023-07-18,Road,Schenker,193,168,28.61,19.39,5521.73,3742.27,261.1,3,5,0,On-Time,87.5
ORD109945,CUST00124,PRD1089,SUP017,WH14,2024-12-16,2024-12-19,2024-12-23,2024-12-22,Air,DHL,7,7,57.43,37.87,402.01,265.09,26.23,3,3,0,On-Time,100
ORD109946,CUST00413,PRD1022,SUP001,WH02,2024-04-07,2024-04-11,2024-04-14,2024-04-14,Air,FedEx,4,4,10.09,7.29,40.36,29.16,12.64,4,3,0,On-Time,100
ORD109947,CUST00353,PRD1006,SUP025,WH17,2023-11-28,2023-12-01,2024-01-02,2023-12-28,Sea,MSC,1,1,1746.8,1262.76,1746.8,1262.76,0.71,3,27,0,On-Time,100
ORD109948,CUST00279,PRD1035,SUP020,WH10,2024-06-06,2024-06-13,2024-06-20,2024-06-21,Road,Schenker,104,104,57.68,38.57,5998.72,4011.28,132.78,7,8,1,Slightly Delayed,100
ORD109949,CUST00777,PRD1007,SUP030,WH20,2024-02-24,2024-02-27,2024-03-02,2024-02-29,Air,DHL,401,401,1423.29,1015.08,570739.29,407047.08,1407.86,3,2,0,On-Time,100
ORD109950,CUST00228,PRD1002,SUP008,WH02,2024-09-14,2024-09-15,2024-09-28,2024-09-19,Road,BlueDart,9,9,228.68,127.46,2058.12,1147.14,11.04,1,4,0,On-Time,100
ORD109951,CUST00561,PRD1040,SUP015,WH05,2024-04-05,2024-04-09,2024-04-19,2024-04-14,Rail,DB Cargo,4,4,35.11,25.69,140.44,102.76,5.12,4,5,0,On-Time,100
ORD109952,CUST00341,PRD1071,SUP025,WH14,2023-10-08,2023-10-11,2023-10-15,2023-10-13,Air,FedEx,1,1,86.73,52.61,86.73,52.61,3.06,3,2,0,On-Time,100
ORD109953,CUST00045,PRD1060,SUP028,WH19,2023-05-17,2023-05-18,2023-05-19,2023-05-19,Same-day,Dunzo Express,91,91,81.02,49.19,7372.82,4476.29,495.41,1,1,0,On-Time,100
ORD109954,CUST00451,PRD1024,SUP008,WH19,2023-04-11,2023-04-19,2023-04-13,2023-04-20,Same-day,Local Courier,4,3,992.05,578.91,3968.2,2315.64,19.44,8,1,7,Delayed,76.2
ORD109955,CUST00393,PRD1082,SUP005,WH06,2024-06-24,2024-06-27,2024-07-01,2024-06-29,Air,FedEx,6,4,22.75,13.92,136.5,83.52,18.08,3,2,0,On-Time,82.5
ORD109956,CUST00364,PRD1052,SUP026,WH04,2023-06-27,2023-07-14,2023-07-04,2023-07-17,Air,FedEx,7,7,102.88,63.67,720.16,445.69,21.35,17,3,13,Delayed,100
ORD109957,CUST00354,PRD1053,SUP027,WH10,2023-07-17,2023-07-24,2023-07-24,2023-07-26,Air,DHL,3,3,75.33,55.49,225.99,166.47,12.09,7,2,2,Slightly Delayed,100
ORD109958,CUST00817,PRD1085,SUP003,WH14,2024-01-02,2024-01-06,2024-01-16,2024-01-08,Road,Schenker,3,3,9.31,5.56,27.93,16.68,4.22,4,2,0,On-Time,100
ORD109959,CUST00445,PRD1026,SUP016,WH19,2023-09-30,2023-10-03,2023-10-14,2023-10-09,Road,XPO Logistics,86,86,25.29,17.64,2174.94,1517.04,130.43,3,6,0,On-Time,100
ORD109960,CUST00181,PRD1007,SUP030,WH02,2024-09-01,2024-09-06,2024-10-06,2024-10-01,Sea,Maersk,87,87,1423.29,1015.08,123826.23,88311.96,82.53,5,25,0,On-Time,100
ORD109961,CUST00398,PRD1060,SUP028,WH05,2024-05-29,2024-06-01,2024-06-05,2024-06-05,Air,FedEx,69,69,81.02,49.19,5590.38,3394.11,195.32,3,4,0,On-Time,100
ORD109962,CUST00547,PRD1066,SUP016,WH02,2023-01-01,2023-01-02,2023-01-08,2023-01-05,Air,UPS Air,32,32,439.6,250.67,14067.2,8021.44,116.83,1,3,0,On-Time,100
ORD109963,CUST00302,PRD1079,SUP011,WH04,2024-09-14,2024-09-15,2024-09-28,2024-09-19,Road,XPO Logistics,136,136,3.59,2.37,488.24,322.32,181.98,1,4,0,On-Time,100
ORD109964,CUST00146,PRD1038,SUP015,WH12,2023-06-27,2023-07-13,2023-07-11,2023-07-19,Road,BlueDart,1,1,78.67,53.76,78.67,53.76,1.41,16,6,8,Delayed,100
ORD109965,CUST00516,PRD1043,SUP007,WH11,2023-05-29,2023-06-03,2023-07-03,2023-06-30,Sea,MSC,36,36,61.99,42.52,2231.64,1530.72,32.5,5,27,0,On-Time,100
ORD109966,CUST00382,PRD1085,SUP003,WH02,2024-10-28,2024-10-31,2024-11-11,2024-11-06,Road,BlueDart,2,1,9.31,5.56,18.62,11.12,3,3,6,0,On-Time,72.1
ORD109967,CUST00611,PRD1007,SUP030,WH16,2024-07-30,2024-08-02,2024-09-03,2024-08-29,Sea,MSC,182,182,1423.29,1015.08,259038.78,184744.56,125.54,3,27,0,On-Time,100
ORD109968,CUST00990,PRD1016,SUP012,WH05,2023-09-26,2023-09-28,2023-10-10,2023-10-05,Rail,Indian Railways Freight,22,22,26.05,16.89,573.1,371.58,23.7,2,7,0,On-Time,100
ORD109969,CUST00441,PRD1075,SUP004,WH12,2024-04-14,2024-04-18,2024-04-28,2024-04-25,Road,Schenker,3,3,26.18,17.97,78.54,53.91,4.32,4,7,0,On-Time,100
ORD109970,CUST00390,PRD1054,SUP020,WH19,2024-05-01,2024-05-07,2024-05-15,2024-05-12,Rail,Indian Railways Freight,400,400,69.75,48.04,27900,19216,564.77,6,5,0,On-Time,100
ORD109971,CUST00086,PRD1060,SUP028,WH16,2024-10-14,2024-10-17,2024-10-28,2024-10-24,Rail,DB Cargo,230,230,81.02,49.19,18634.6,11313.7,282.25,3,7,0,On-Time,100
ORD109972,CUST00253,PRD1033,SUP028,WH17,2023-03-30,2023-04-04,2023-04-13,2023-04-08,Road,XPO Logistics,1,1,47.15,32.52,47.15,32.52,1.25,5,4,0,On-Time,100
ORD109973,CUST00078,PRD1082,SUP005,WH18,2023-02-21,2023-03-03,2023-02-28,2023-03-06,Air,FedEx,499,499,22.75,13.92,11352.25,6946.08,2074.16,10,3,6,Delayed,100
ORD109974,CUST00115,PRD1056,SUP022,WH15,2023-09-08,2023-09-10,2023-09-15,2023-09-13,Air,UPS Air,72,72,134.68,88.37,9696.96,6362.64,242.84,2,3,0,On-Time,100
ORD109975,CUST00094,PRD1014,SUP001,WH05,2023-01-08,2023-01-17,2023-01-15,2023-01-20,Air,UPS Air,157,143,161.64,100.86,25377.48,15835.02,647.68,9,3,5,Delayed,91.5
ORD109976,CUST00384,PRD1066,SUP016,WH17,2023-09-04,2023-09-07,2023-09-18,2023-09-16,Rail,DB Cargo,3,3,439.6,250.67,1318.8,752.01,3.99,3,9,0,On-Time,100
ORD109977,CUST00627,PRD1079,SUP011,WH08,2024-02-03,2024-02-08,2024-02-17,2024-02-14,Road,Schenker,18,18,3.59,2.37,64.62,42.66,32.17,5,6,0,On-Time,100
ORD109978,CUST00939,PRD1073,SUP032,WH20,2024-05-27,2024-06-05,2024-06-10,2024-06-11,Rail,Indian Railways Freight,39,39,36.35,21.88,1417.65,853.32,38.95,9,6,1,Slightly Delayed,100
ORD109979,CUST00545,PRD1012,SUP023,WH01,2023-05-07,2023-05-12,2023-05-21,2023-05-18,Road,Schenker,18,18,173.41,110.98,3121.38,1997.64,26.41,5,6,0,On-Time,100
ORD109980,CUST00525,PRD1088,SUP026,WH04,2023-02-02,2023-02-13,2023-02-16,2023-02-23,Road,Schenker,2,2,68.52,38.51,137.04,77.02,3.12,11,10,7,Delayed,100
ORD109981,CUST00092,PRD1062,SUP016,WH07,2023-01-19,2023-01-23,2023-02-02,2023-01-29,Rail,Indian Railways Freight,413,413,93.55,64.13,38636.15,26485.69,476.36,4,6,0,On-Time,100
ORD109982,CUST00553,PRD1084,SUP016,WH12,2024-05-16,2024-05-22,2024-05-23,2024-05-23,Air,UPS Air,343,343,13.55,8.62,4647.65,2956.66,1439.61,6,1,0,On-Time,100
ORD109983,CUST00177,PRD1091,SUP021,WH03,2024-10-07,2024-10-10,2024-10-21,2024-10-15,Road,Schenker,9,9,75.2,42.13,676.8,379.17,13.63,3,5,0,On-Time,100
ORD109984,CUST00236,PRD1056,SUP022,WH01,2023-03-15,2023-03-16,2023-03-29,2023-03-22,Road,BlueDart,368,368,134.68,88.37,49562.24,32520.16,656.09,1,6,0,On-Time,100
ORD109985,CUST00135,PRD1015,SUP017,WH03,2023-11-30,2023-12-09,2024-01-04,2023-12-30,Sea,MSC,242,242,33.19,21.11,8031.98,5108.62,173.08,9,21,0,On-Time,100
ORD109986,CUST00320,PRD1013,SUP011,WH16,2024-11-18,2024-11-22,2024-12-02,2024-11-28,Rail,Indian Railways Freight,10,10,82.83,49.57,828.3,495.7,9.75,4,6,0,On-Time,100
ORD109987,CUST00749,PRD1065,SUP001,WH11,2023-10-01,2023-10-06,2023-10-15,2023-10-14,Rail,DB Cargo,95,95,272.84,181.03,25919.8,17197.85,133.96,5,8,0,On-Time,100
ORD109988,CUST00213,PRD1047,SUP032,WH07,2023-12-30,2024-01-02,2024-01-01,2024-01-03,Same-day,Local Courier,90,90,47.51,28.32,4275.9,2548.8,516.74,3,1,2,Slightly Delayed,100
ORD109989,CUST00621,PRD1044,SUP003,WH11,2023-01-29,2023-02-01,2023-02-05,2023-02-05,Air,FedEx,2,2,85.45,54.42,170.9,108.84,7.89,3,4,0,On-Time,100
ORD109990,CUST00515,PRD1030,SUP009,WH11,2024-03-04,2024-03-08,2024-03-11,2024-03-10,Air,DHL,1,1,50.86,32.98,50.86,32.98,3.34,4,2,0,On-Time,100
ORD109991,CUST00491,PRD1075,SUP004,WH17,2024-09-30,2024-10-03,2024-11-04,2024-10-27,Sea,Maersk,4,4,26.18,17.97,104.72,71.88,3.11,3,24,0,On-Time,100
ORD109992,CUST00216,PRD1033,SUP028,WH20,2023-04-03,2023-04-10,2023-04-17,2023-04-21,Rail,Indian Railways Freight,5,5,47.15,32.52,235.75,162.6,4.93,7,11,4,Delayed,100
ORD109993,CUST00211,PRD1027,SUP006,WH03,2023-01-19,2023-01-22,2023-01-26,2023-01-24,Air,FedEx,9,9,29.8,18.71,268.2,168.39,37.55,3,2,0,On-Time,100
ORD109994,CUST00545,PRD1078,SUP031,WH01,2023-05-03,2023-05-10,2023-05-17,2023-05-15,Rail,Indian Railways Freight,22,22,7.43,4.63,163.46,101.86,26.93,7,5,0,On-Time,100
ORD109995,CUST00611,PRD1022,SUP001,WH19,2023-07-19,2023-07-27,2023-08-02,2023-08-07,Road,Schenker,122,122,10.09,7.29,1230.98,889.38,205.27,8,11,5,Delayed,100
